Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other
20231002yqc8ph5y9re67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 07:52,9.611111111,,8.222222222,,,,,,,,,1013.410772,91,0,0,,0,220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002cib8k8my9re67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 07:58,9.888888889,,8.5,,,,,,,,,1013.241453,91,0,0,,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002fkb6gx5y9ee67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:03,10.38888889,,8.777777778,,,,,,,,,1013.038269,90,0,0,,0,305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310026jiw8s5y9ee67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:08,10.72222222,,8.722222222,,,,,,,,,1012.936678,88,0,0,,0,350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002i56wfw5y9ce67kyhyytrteydja,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:14,10.72222222,,8.722222222,,,,,,,,,1013.139861,88,0,0,,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002cxj6yfmy9oe67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:19,10.77777778,,8.777777778,,,,,,,,,1013.038269,88,0,0,,0,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002rmumammy9we67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:24,11.27777778,,9.222222222,,,,,,,,,1013.343044,87,0,0,,0,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310025ss7kfuy9we67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:30,11.88888889,,9.5,,,,,,,,,1013.241453,85,0,0,,0,331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002u6mqpxuy9ae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:35,12.27777778,,9.722222222,,,,,,,,,1013.512364,84,0,0,,1,165,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002mc3pk5uy9he67kyhyytrteydja,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:40,12.5,,9.888888889,,,,,,,,,1013.139861,84,0,0,,1,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002h7kju1ubyye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:46,12.5,,9.722222222,,,,,,,,,1013.343044,83,0,0,,0.2,201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310023ouicpdbyce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:51,12.77777778,,10,,,,,,,,,1013.038269,83,0,0,,0,262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ayonbndbywe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 08:56,13.27777778,,10.11111111,,,,,,,,,1013.139861,81,0,0,,1.1,23,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100277m911mbywe67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:02,13.38888889,,10.22222222,,,,,,,,,1013.038269,81,0,0,,2.2,73,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002npykkdmbyae67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:07,13.22222222,,10,,,,,,,,,1012.835086,81,0,0,,0,216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310028z5oheubyae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:12,13.22222222,,10,,,,,,,,,1013.038269,81,0,0,,1.9,118,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002c6reyfmbyae67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:18,13.61111111,,10,,,,,,,,,1012.835086,79,0,0,,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100218e38gubyae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:23,14.5,,10.5,,,,,,,,,1013.038269,77,0,0,,0.3,327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002sira355byae67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:28,14.27777778,,10.27777778,,,,,,,,,1012.835086,77,0,0,,1.1,9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002hsw1cambyae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:34,14.11111111,,10.27777778,,,,,,,,,1013.241453,78,0,0,,1.7,232,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002t7hk4zmbyhe67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:39,14.27777778,,10.27777778,,,,,,,,,1013.139861,77,0,0,,0,227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002j38nba5bbye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:44,14.38888889,,10.22222222,,,,,,,,,1013.038269,76,0,0,,2.3,107,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002b156pa5bbre67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:50,14.27777778,,10.11111111,,,,,,,,,1013.139861,76,0,0,,1.1,204,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310023dwnixmbbre67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 09:55,13.88888889,,9.888888889,,,,,,,,,1013.038269,77,0,0,,2.2,101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ttr6qc5bbee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:00,13.72222222,,10,,,,,,,,,1012.936678,78,0,0,,0,303,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002jcmjequbbce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:06,13.72222222,,10,,,,,,,,,1012.835086,78,0,0,,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002bbd8szdbboe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:11,13.88888889,,9.888888889,,,,,,,,,1012.835086,77,0,0,,2.2,23,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002azrkzcmbboe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:16,13.88888889,,9.888888889,,,,,,,,,1012.835086,77,0,0,,5.2,170,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310028qumgp5bnre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:22,14.22222222,,10.22222222,,,,,,,,,1013.139861,77,0,0,,3,146,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002qgkbp7dbnre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:27,14.77777778,,10.38888889,,,,,,,,,1012.936678,75,0,0,,2.3,344,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002isfqpqdbnre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:32,14.72222222,,10.5,,,,,,,,,1012.936678,76,0,0,,0,205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310024txgqodbnre67kyhyytrteydja,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:38,14.72222222,,10.5,,,,,,,,,1013.038269,76,0,0,,0.6,234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100293c8175bnre67kyhyytrteydja,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:43,14.61111111,,10.38888889,,,,,,,,,1012.835086,76,0,0,,1.6,308,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002rste6qubnee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:48,14.77777778,,10.38888889,,,,,,,,,1012.835086,75,0,0,,2.2,96,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002jxwk5udbnee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:54,15.11111111,,10.27777778,,,,,,,,,1012.835086,73,0,0,,0.3,212,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002zqkaeyubnee67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 10:59,15.27777778,,10.72222222,,,,,,,,,1012.631903,74,0,0,,1.6,193,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002xr7urtmbnce67kyhyytrteydja,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:04,15.11111111,,10.11111111,,,,,,,,,1012.733494,72,0,0,,3.3,299,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100288o4ni5bnoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:10,15.11111111,,9.888888889,,,,,,,,,1012.631903,71,0,0,,0,336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100263qr3j5bnoe67kyhyytrteydja,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:15,15.11111111,,10.11111111,,,,,,,,,1012.631903,72,0,0,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002e31gow5bnae67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:20,15.11111111,,9.888888889,,,,,,,,,1012.733494,71,0,0,,1.9,237,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002m6mx9w5bdye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:26,15,,9.611111111,,,,,,,,,1012.733494,70,0,0,,3.3,95,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310021is8s3dbdye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:31,15.11111111,,9.888888889,,,,,,,,,1012.530311,71,0,0,,0,315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002aij9pbubdye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:36,15.11111111,,9.888888889,,,,,,,,,1012.733494,71,0,0,,0,187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310029chg8pubdye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:42,15.11111111,,9.888888889,,,,,,,,,1012.530311,71,0,0,,1.1,105,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002qxhabzmbdre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:47,15.22222222,,10.22222222,,,,,,,,,1012.428719,72,0,0,,1.1,349,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002fahedtdbdee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:52,15.38888889,,10,,,,,,,,,1012.327128,70,0,0,,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310027s61mfmbdee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 11:58,15.72222222,,10.27777778,,,,,,,,,1012.327128,70,0,0,,1.6,277,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002i1ro3yubdce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:03,15.77777778,,10.11111111,,,,,,,,,1012.327128,69,0,0,,0,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ppnsg8ubdoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:08,15.72222222,,10,,,,,,,,,1012.428719,69,0,0,,0,331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002fpz6zcubdwe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:14,15.72222222,,10.27777778,,,,,,,,,1012.327128,70,0,0,,1.9,347,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310027nxig45bdwe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:19,15.27777778,,9.722222222,,,,,,,,,1012.631903,69,0,0,,2.3,56,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ay5d9ydbrye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:24,15.27777778,,9.722222222,,,,,,,,,1012.428719,69,0,0,,1.4,350,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310029oopbndbrye67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:30,15.38888889,,9.777777778,,,,,,,,,1012.327128,69,0,0,,1.6,103,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310028nrpif5brre67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:35,15.61111111,,9.722222222,,,,,,,,,1012.123944,68,0,0,,0.2,261,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002pzgcwiubrre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:41,15.38888889,,9.5,,,,,,,,,1012.022353,68,0,0,,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ztd85idbrre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:46,15.27777778,,9.222222222,,,,,,,,,1012.225536,67,0,0,,2.2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002x7icqjmbree67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:52,15.5,,9.611111111,,,,,,,,,1012.022353,68,0,0,,0,192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ajcimzdbrce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 12:57,15.61111111,,9.722222222,,,,,,,,,1012.123944,68,0,0,,0.3,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002w3ed695broe67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:02,15.38888889,,9.5,,,,,,,,,1011.717578,68,0,0,,1,126,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100255n9yo5broe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:08,15.27777778,,9.722222222,,,,,,,,,1011.717578,69,0,0,,0,331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002xieeh7mbrwe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:13,15.27777778,,9.722222222,,,,,,,,,1011.615986,69,0,0,,2.3,342,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310028fhnaombrae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:18,15.27777778,,10.11111111,,,,,,,,,1011.819169,71,0,0,,0.2,243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310026uby9h5brae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:24,15.38888889,,10,,,,,,,,,1011.615986,70,0,0,,0.3,45,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ssmp7jmbrhe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:29,15.38888889,,9.777777778,,,,,,,,,1011.412803,69,0,0,,3,214,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002isioyqmbfre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:34,15.27777778,,9.722222222,,,,,,,,,1011.243483,69,0,0,,0,321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310027gfg5ambfre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:40,15.38888889,,9.777777778,,,,,,,,,1011.615986,69,0,0,,1.9,346,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002d6xqz4ubfee67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:45,15.38888889,,10.22222222,,,,,,,,,1011.514394,71,0,0,,0,349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002syzssfmbfee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:50,15.38888889,,10.22222222,,,,,,,,,1011.412803,71,0,0,,0.3,350,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002pt7oreubfce67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 13:56,15.27777778,,9.888888889,,,,,,,,,1011.311211,70,0,0,,2.7,291,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002f3xw3nmbfoe67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:01,15.11111111,,9.888888889,,,,,,,,,1011.615986,71,0,0,,0,260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310027d39apmbfoe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:06,15.11111111,,10.11111111,,,,,,,,,1011.412803,72,0,0,,0.3,359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002i4se51mbfae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:12,15.11111111,,10.27777778,,,,,,,,,1011.311211,73,0,0,,0,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002bnbubjdbfhe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:17,14.88888889,,9.888888889,,,,,,,,,1011.243483,72,0,0,,1.4,10,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002mmaokzubfhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:22,15,,10.22222222,,,,,,,,,1011.141892,73,0,0,,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002hz95b5dbfhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:28,14.88888889,,9.888888889,,,,,,,,,1011.141892,72,0,0,,1.1,262,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002iymwuzmbgye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:33,15,,9.611111111,,,,,,,,,1011.141892,70,0,0,,2.5,12,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ctybr5dbgre67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:38,15,,9.777777778,,,,,,,,,1011.0403,71,0,0,,0.2,298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002r3q1zpdbgee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:44,15,,9.777777778,,,,,,,,,1011.0403,71,0,0,,2.2,254,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002cugcbqmbgce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:49,15.11111111,,9.888888889,,,,,,,,,1010.837117,71,0,0,,1.1,30,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002z4zf5o5bgce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 14:55,15.11111111,,9.722222222,,,,,,,,,1010.735525,70,0,0,,1.4,338,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002qx739sdbgoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:00,14.88888889,,9.5,,,,,,,,,1010.633933,70,0,0,,1.9,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002f9c8q7ubgwe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:06,15.27777778,,9.722222222,,,,,,,,,1010.532341,69,0,0,,2.2,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310026fjf5fubgwe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:11,15.11111111,,9.722222222,,,,,,,,,1010.938708,70,0,0,,1.6,320,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002ioskp1mbgae67kyhyyguizrdcc,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:16,14.77777778,,9.388888889,,,,,,,,,1010.735525,70,0,0,,0.2,352,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310028otei8mb8ye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:22,14.72222222,,9.5,,,,,,,,,1010.532341,71,0,0,,0.2,344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002truw1wdb8ye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:27,14.61111111,,9.388888889,,,,,,,,,1010.938708,71,0,0,,0,350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100264ittbdb8ye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:32,14.5,,9.277777778,,,,,,,,,1010.633933,71,0,0,,0.6,334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231002zwqeho5b8re67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,02/10/2023 15:38,14.5,,9.111111111,,,,,,,,,1010.735525,70,0,0,,1.1,12,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
